"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_fail_rate_below_threshold_is_quiet[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1942","test_missing_reason_is_rejected[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1429","test_outcomes_and_run_metadata_recorded[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","0","test_invalid_env_error_lists_valid_options[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","5","test_failing_not_flaky_section_renders[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_merge_is_idempotent_per_run_id[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","4987","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","2590","test_fail_then_fail_lands_in_failed_after_retry[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1876","test_missing_reason_is_rejected[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1859","test_missing_expires_is_rejected[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","5204","test_xdist_mirrors_step_summary_exactly_once[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","2540","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","5939","test_xdist_mirrors_step_summary_exactly_once[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1738","test_flaky_demo_marker_stays_retry_eligible[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","1064","test_quarantined_entry_carries_flag_and_expires[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","2","test_marker_expiring_within_week_is_listed[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: empty fields, invalid card number, expired date.","7675","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert #card-errors is empty.","2510","#card-errors is empty on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","2235","test_demo_marker_bucketed_separately[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","6","test_repr_masks_the_pan[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","8","test_candidate_includes_paste_ready_marker_with_computed_expiry[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","4","test_repr_never_exposes_the_cvc[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_fail_rate_branch_proposes[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_release_after_ten_consecutive_xpass[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","1","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_demo","",""
"","1","test_schema_mismatch_starts_fresh[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","7198","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-09","passed","2026-07-09","Test3DSecureAuthenticationFlow","test_card","",""
"","5121","test_xdist_forwards_rerun_reports[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","8460","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","1529","test_outcomes_and_run_metadata_recorded[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","8","test_schema_mismatch_starts_fresh[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1679","test_missing_expires_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","0","test_quarantine_demo_shielded_failure[webkit]","tests.framework","2026-07-09","skipped","2026-07-09","","test_quarantine_demo","",""
"","1","test_missing_history_starts_fresh[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_docker_env_resolves_to_compose_service_hostname[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","0","test_failing_not_flaky_section_renders[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1443","test_missing_reason_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert #submit/pay button is enabled.","2965","Pay button is enabled on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-docker]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","10","test_merge_windows_to_keep_runs[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2384","test_summary_mirrored_to_github_step_summary[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","3","test_invalid_env_error_lists_valid_options[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #messages is hidden on load.","3876","#messages panel is hidden on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_shows_only_last_four_digits[firefox-short-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"Test form validation: expiration date field left empty.","5225","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","3536","test_xdist_controller_writes_exactly_one_complete_file[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","3851","test_xdist_mirrors_step_summary_exactly_once[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1414","test_non_iso_expires_is_rejected[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","5599","test_xdist_forwards_rerun_reports[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_marker_expiring_within_week_is_listed[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-local]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1","test_raises_for_invalid_environment[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1","test_far_expiry_is_not_listed[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","7139","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","0","test_two_recent_incidents_propose_quarantine[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","5","test_corrupt_history_starts_fresh[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_repr_never_exposes_the_cvc[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_str_never_contains_the_full_pan[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","3136","test_xdist_controller_writes_exactly_one_complete_file[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","3","test_candidate_evidence_links_incident_runs[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_str_never_contains_the_full_pan[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_merge_windows_to_keep_runs[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1925","test_demo_marker_bucketed_separately[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","4","test_unknown_app_error_lists_registered_apps[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","2352","test_fail_then_pass_is_counted_flaky[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Test form validation: CVC field left empty.","4399","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"Test form validation: CVC field left empty.","5260","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","2016","test_clean_pass_prints_no_flaky_section[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1151","test_outcomes_and_run_metadata_recorded[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","2064","test_non_iso_expires_is_rejected[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","5","test_expiring_section_renders[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1407","test_non_iso_expires_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","4","test_unknown_app_error_lists_registered_apps[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Fill the card form and complete payment for the given card.","8785","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","2737","test_demo_marker_bucketed_separately[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Goto card.html and assert #submit/pay button is enabled.","5713","Pay button is enabled on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Test form validation: ZIP/postal code field left empty.","12581","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1","test_invalid_env_error_lists_valid_options[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","0","test_candidate_includes_paste_ready_marker_with_computed_expiry[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1262","test_optout_scoped_to_conftest_directory[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","1","test_release_requires_every_browser_clean[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","6","test_str_shows_only_last_four_digits[firefox-visa-grouped]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"Goto card.html and assert #messages is hidden on load.","3328","#messages panel is hidden on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_stale_incidents_self_clean[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","4415","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Test form validation: ZIP/postal code field left empty.","7600","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1711","test_quarantined_failure_becomes_xfail_and_run_stays_green[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_repr_never_exposes_the_cvc[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","2","test_unlinks_symlinked_dir_without_deleting_its_target[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_merge_appends_new_run[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: CVC field left empty.","4577","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","6","test_two_recent_incidents_propose_quarantine[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","34","test_corrupt_history_starts_fresh[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: invalid expiration date month.","5443","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1","test_removes_regular_files_and_subdirs_from_log_dir[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","6","test_single_incident_is_not_enough[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","4","test_creates_missing_log_and_allure_dirs[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_str_never_contains_the_full_pan[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1627","test_unmarked_test_is_untouched[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","2013","test_flaky_demo_marker_stays_retry_eligible[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","1","test_fail_rate_branch_proposes[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert page title is 'Card'.","2868","Page title is ""Card""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_fail_rate_below_threshold_is_quiet[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert page title is 'Card'.","3803","Page title is ""Card""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","2719","test_framework_items_never_rerun[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","0","test_clean_browser_shown_alongside_dirty_one[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1514","test_quarantined_failure_becomes_xfail_and_run_stays_green[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Fill the card form and complete payment for the given card.","5216","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"Goto card.html and assert Stripe iframe in #card-element.","2955","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-local]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1557","test_expired_marker_aborts_the_run_naming_the_test[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_candidate_evidence_links_incident_runs[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_str_shows_only_last_four_digits[firefox-exactly-four-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_two_recent_incidents_propose_quarantine[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_missing_history_starts_fresh[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_quarantine_demo_shielded_failure[firefox]","tests.framework","2026-07-09","skipped","2026-07-09","","test_quarantine_demo","",""
"","6","test_unlinks_symlinked_file_without_deleting_its_target[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1295","test_reruns_counted_with_final_pass[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","0","test_release_needs_the_full_streak[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1078","test_optout_scoped_to_conftest_directory[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"Goto card.html and assert #messages is hidden on load.","1952","#messages panel is hidden on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_shows_only_last_four_digits[chromium-no-spaces]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_quarantine_demo_shielded_failure[chromium]","tests.framework","2026-07-09","skipped","2026-07-09","","test_quarantine_demo","",""
"","1387","test_inert_without_github_run_id[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","11","test_fail_rate_branch_proposes[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"Test form validation: invalid card number.","6719","Form validation - invalid card format","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1568","test_quarantined_entry_carries_flag_and_expires[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","0","test_release_requires_every_browser_clean[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_raises_for_invalid_environment[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Goto card.html and assert status 200.","4990","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_raises_for_unknown_app[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","0","test_merge_windows_to_keep_runs[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","6201","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","1","test_schema_mismatch_starts_fresh[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1518","test_unmarked_test_is_untouched[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","2781","test_fail_then_pass_is_counted_flaky[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","7","test_single_incident_is_not_enough[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_merge_appends_new_run[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2","test_merge_is_idempotent_per_run_id[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","5","test_docker_env_resolves_to_compose_service_hostname[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","2","test_merge_appends_new_run[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","9","test_trailing_fail_streak_is_regression_not_flake[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3","test_str_shows_only_last_four_digits[chromium-exactly-four-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1368","test_inert_without_github_run_id[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
