"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Goto card.html and assert #messages is hidden on load.","1202","#messages panel is hidden on load","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","4454","test_xdist_controller_writes_exactly_one_complete_file[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"","2793","test_missing_expires_is_rejected[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"","1059","test_reruns_counted_with_final_pass[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"","10","test_candidate_evidence_links_incident_runs[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_main_fails_on_missing_report[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1","test_release_requires_every_browser_clean[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","7234","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-08-04","passed","2026-08-04","Test3DSecureAuthenticationFlow","test_card","",""
"","1","test_parse_junit_malformed_raises[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1229","test_flaky_demo_marker_stays_retry_eligible[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_retry_optout","",""
"","1703","test_framework_items_never_rerun[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_retry_optout","",""
"","3","test_evaluate_gate[chromium-counts0-True-passed]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1","test_unlinks_symlinked_file_without_deleting_its_target[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_parse_junit_sums_across_suites[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1334","test_unmarked_test_is_untouched[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"","0","test_merge_is_idempotent_per_run_id[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","5740","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestSuccessfulPayment","test_card","",""
"","1258","test_outcomes_and_run_metadata_recorded[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"Test form validation: CVC field left empty.","5164","Form validation - incomplete CVC","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"","3156","test_summary_mirrored_to_github_step_summary[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","0","test_creates_missing_log_and_allure_dirs[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-local]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","0","test_failing_not_flaky_section_renders[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_str_shows_only_last_four_digits[webkit-no-spaces]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","0","test_merge_appends_new_run[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1196","test_missing_expires_is_rejected[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"Goto card.html and assert status 200.","1827","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","2579","test_quarantined_failure_becomes_xfail_and_run_stays_green[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"","1","test_quarantine_demo_shielded_failure[firefox]","tests.framework","2026-08-04","skipped","2026-08-04","","test_quarantine_demo","",""
"","0","test_invalid_env_error_lists_valid_options[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #card-errors is empty.","5899","#card-errors is empty on load","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","2429","test_fail_then_pass_is_counted_flaky[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"Test form validation: invalid expiration date month.","6603","Form validation - invalid expiration date month","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"","1","test_merge_is_idempotent_per_run_id[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_raises_for_unknown_app[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","2440","test_quarantined_pass_is_recorded_as_xpass[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"","2148","test_fail_then_fail_lands_in_failed_after_retry[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","2788","test_fail_then_pass_is_counted_flaky[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","7040","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","4840","test_xdist_forwards_rerun_reports[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","3","test_str_shows_only_last_four_digits[firefox-exactly-four-masks-everything]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"Test form validation: CVC field left empty.","6134","Form validation - incomplete CVC","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert #submit/pay button is enabled.","4127","Pay button is enabled on load","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"Fill the card form and complete payment for the given card.","8858","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestSuccessfulPayment","test_card","",""
"","1778","test_outcomes_and_run_metadata_recorded[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"","1","test_single_incident_is_not_enough[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Test form validation: invalid expiration date month.","6417","Form validation - invalid expiration date month","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"","1880","test_framework_items_never_rerun[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_retry_optout","",""
"","2780","test_demo_marker_bucketed_separately[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"Test form validation: empty fields, invalid card number, expired date.","3663","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"","1","test_evaluate_gate[firefox-counts0-True-passed]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","0","test_far_expiry_is_not_listed[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","0","test_evaluate_gate[chromium-counts1-False-no tests collected]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1","test_quarantine_demo_shielded_failure[webkit]","tests.framework","2026-08-04","skipped","2026-08-04","","test_quarantine_demo","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","5358","test_xdist_mirrors_step_summary_exactly_once[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","1","test_docker_env_resolves_to_compose_service_hostname[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","3","test_removes_regular_files_and_subdirs_from_log_dir[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_main_passes_on_healthy_report[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","5","test_evaluate_gate[chromium-counts4-False-errors]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1","test_unknown_app_error_lists_registered_apps[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","1","test_corrupt_history_starts_fresh[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","0","test_unlinks_symlinked_file_without_deleting_its_target[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_fail_rate_branch_proposes[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_currently_quarantined_test_is_never_proposed[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1424","test_missing_reason_is_rejected[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"Goto card.html and assert #messages is hidden on load.","4355","#messages panel is hidden on load","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","2","test_fail_rate_below_threshold_is_quiet[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","0","test_release_after_ten_consecutive_xpass[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Test form validation: invalid expiration date month.","6462","Form validation - invalid expiration date month","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_demo","",""
"","2","test_main_end_to_end[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","7488","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestSuccessfulPayment","test_card","",""
"","3136","test_summary_mirrored_to_github_step_summary[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","2234","test_quarantined_failure_becomes_xfail_and_run_stays_green[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"","1","test_main_fails_on_missing_report[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1770","test_flaky_demo_marker_stays_retry_eligible[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_retry_optout","",""
"","1","test_main_usage_error_on_bad_args[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","2","test_evaluate_gate[firefox-counts4-False-errors]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","0","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-local]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","3","test_str_never_contains_the_full_pan[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","0","test_merge_windows_to_keep_runs[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1664","test_reruns_counted_with_final_pass[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"Goto card.html and assert Stripe iframe in #card-element.","3245","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_docker_env_resolves_to_compose_service_hostname[firefox]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","1","test_expiring_section_renders[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_missing_history_starts_fresh[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_two_recent_incidents_propose_quarantine[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_release_needs_the_full_streak[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_currently_quarantined_test_is_never_proposed[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_candidate_includes_paste_ready_marker_with_computed_expiry[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Goto card.html and assert #card-errors is empty.","5257","#card-errors is empty on load","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","2","test_schema_mismatch_starts_fresh[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","2","test_candidate_includes_paste_ready_marker_with_computed_expiry[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","6105","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestSuccessfulPayment","test_card","",""
"","1","test_clean_browser_shown_alongside_dirty_one[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","0","test_merge_windows_to_keep_runs[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","0","test_invalid_env_error_lists_valid_options[firefox]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","0","test_main_usage_error_on_bad_args[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1650","test_quarantined_entry_carries_flag_and_expires[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"","1419","test_framework_items_never_rerun[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_retry_optout","",""
"","0","test_trailing_fail_streak_is_regression_not_flake[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Goto card.html and assert status 200.","4765","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_shows_only_last_four_digits[webkit-exactly-four-masks-everything]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","8944","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestSuccessfulPayment","test_card","",""
"","3","test_str_shows_only_last_four_digits[chromium-amex-uneven]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","1192","test_expired_marker_aborts_the_run_naming_the_test[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"Test form validation: ZIP/postal code field left empty.","5466","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"","1","test_marker_expiring_within_week_is_listed[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","5375","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","0","test_invalid_env_error_lists_valid_options[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"Test form validation: CVC field left empty.","6789","Form validation - incomplete CVC","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"","0","test_unknown_app_error_lists_registered_apps[firefox]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","4","test_evaluate_gate[firefox-counts2-False-all tests skipped]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","0","test_far_expiry_is_not_listed[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Test form validation: ZIP/postal code field left empty.","6564","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestCardFormValidation","test_card","",""
"","1543","test_reruns_counted_with_final_pass[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"Goto card.html and assert Stripe iframe in #card-element.","5294","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","2","test_missing_history_starts_fresh[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1263","test_unmarked_test_is_untouched[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"","1","test_candidate_evidence_links_incident_runs[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","0","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-docker]","tests.framework","2026-08-04","passed","2026-08-04","TestGetBaseUrl","test_config","",""
"","1","test_repr_masks_the_pan[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","0","test_marker_expiring_within_week_is_listed[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","0","test_healthy_report_says_so_explicitly[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_release_requires_every_browser_clean[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","6","test_main_passes_on_healthy_report[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","7","test_unlinks_symlinked_dir_without_deleting_its_target[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","5503","test_xdist_forwards_rerun_reports[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","3370","test_fail_then_fail_lands_in_failed_after_retry[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","1","test_evaluate_gate[chromium-counts2-False-all tests skipped]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1623","test_clean_pass_prints_no_flaky_section[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_summary","",""
"","1350","test_flaky_demo_marker_stays_retry_eligible[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_retry_optout","",""
"","3","test_evaluate_gate[chromium-counts3-False-failures]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-08-04","passed","2026-08-04","","test_flaky_demo","",""
"","1","test_currently_quarantined_test_is_never_proposed[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1719","test_optout_scoped_to_conftest_directory[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_retry_optout","",""
"","1","test_evaluate_gate[webkit-counts3-False-failures]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","1","test_stale_incidents_self_clean[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_single_incident_is_not_enough[chromium]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Goto card.html and assert page title is 'Card'.","2266","Page title is ""Card""","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"Fill the card form and complete payment for the given card.","6615","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-08-04","passed","2026-08-04","Test3DSecureAuthenticationFlow","test_card","",""
"","1","test_creates_missing_log_and_allure_dirs[chromium]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_two_recent_incidents_propose_quarantine[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_evaluate_gate[firefox-counts1-False-no tests collected]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"","4061","test_xdist_controller_writes_exactly_one_complete_file[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","2154","test_non_iso_expires_is_rejected[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_quarantine","",""
"","0","test_clean_browser_shown_alongside_dirty_one[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","1","test_str_never_contains_the_full_pan[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","1","test_corrupt_history_starts_fresh[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"Goto card.html and assert status 200.","4399","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestPageLoadAndInitialState","test_card","",""
"","4","test_str_shows_only_last_four_digits[firefox-short-masks-everything]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","8","test_empties_allure_results_dir_contents_but_keeps_directory[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_repr_never_exposes_the_cvc[firefox]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","2002","test_quarantined_entry_carries_flag_and_expires[webkit]","tests.framework","2026-08-04","passed","2026-08-04","","test_run_record","",""
"","0","test_far_expiry_is_not_listed[firefox]","tests.framework","2026-08-04","passed","2026-08-04","","test_flake_analysis","",""
"","5","test_repr_masks_the_pan[webkit]","tests.framework","2026-08-04","passed","2026-08-04","TestCardMasking","test_models","",""
"","0","test_evaluate_gate[webkit-counts5-False-failures]","tests.framework","2026-08-04","passed","2026-08-04","","test_junit_gate","",""
"Fill the card form and complete payment for the given card.","7860","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-08-04","passed","2026-08-04","TestSuccessfulPayment","test_card","",""
