"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test form validation: invalid expiration date month.","4707","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"","1","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-docker]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","1526","test_fail_then_pass_is_counted_flaky[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","5","test_parse_junit_sums_across_suites[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_str_never_contains_the_full_pan[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_parse_junit_malformed_raises[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_clean_browser_shown_alongside_dirty_one[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","856","test_outcomes_and_run_metadata_recorded[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_run_record","",""
"","0","test_evaluate_gate[firefox-counts6-False-skipped]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_currently_quarantined_test_is_never_proposed[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2385","test_fail_then_fail_lands_in_failed_after_retry[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","2","test_currently_quarantined_test_is_never_proposed[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_stale_incidents_self_clean[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1175","test_missing_reason_is_rejected[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","1","test_evaluate_gate[webkit-counts6-False-skipped]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_release_needs_the_full_streak[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","8","test_repr_never_exposes_the_cvc[chromium]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_expiring_section_renders[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_raises_for_invalid_environment[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","1","test_release_requires_every_browser_clean[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_evaluate_gate[firefox-counts5-False-failures]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_raises_for_invalid_environment[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","0","test_trailing_fail_streak_is_regression_not_flake[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1860","test_quarantined_pass_is_recorded_as_xpass[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","1","test_unlinks_symlinked_file_without_deleting_its_target[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestCleanAndCreateLogDirs","test_log_helpers","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","8509","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestSuccessfulPayment","test_card","",""
"","1305","test_framework_items_never_rerun[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_retry_optout","",""
"","1","test_raises_for_unknown_app[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #submit/pay button is enabled.","3786","Pay button is enabled on load","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_shows_only_last_four_digits[chromium-no-spaces]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_merge_appends_new_run[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_str_shows_only_last_four_digits[webkit-exactly-four-masks-everything]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","1557","test_fail_then_fail_lands_in_failed_after_retry[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","1640","test_reruns_counted_with_final_pass[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_run_record","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-local]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","1","test_fail_rate_branch_proposes[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"Test form validation: expiration date field left empty.","6707","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"","0","test_merge_is_idempotent_per_run_id[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_clean_browser_shown_alongside_dirty_one[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2","test_main_end_to_end[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_str_never_contains_the_full_pan[chromium]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_release_requires_every_browser_clean[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_schema_mismatch_starts_fresh[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","3","test_str_shows_only_last_four_digits[webkit-amex-uneven]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","1253","test_optout_scoped_to_conftest_directory[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_retry_optout","",""
"","0","test_merge_appends_new_run[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1918","test_summary_mirrored_to_github_step_summary[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"Test form validation: empty fields, invalid card number, expired date.","4264","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"","2365","test_summary_mirrored_to_github_step_summary[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"Test form validation: CVC field left empty.","6173","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"Test form validation: invalid expiration date month.","6242","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"","1","test_marker_expiring_within_week_is_listed[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1964","test_expired_marker_aborts_the_run_naming_the_test[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","2877","test_fail_then_pass_is_counted_flaky[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","921","test_flaky_demo_marker_stays_retry_eligible[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_retry_optout","",""
"","1","test_evaluate_gate[chromium-counts5-False-failures]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","1279","test_flaky_demo_marker_stays_retry_eligible[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_retry_optout","",""
"","0","test_expiring_section_renders[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2172","test_missing_expires_is_rejected[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","4","test_parse_junit_malformed_raises[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","1","test_two_recent_incidents_propose_quarantine[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_fail_rate_below_threshold_is_quiet[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1596","test_quarantined_entry_carries_flag_and_expires[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_run_record","",""
"Goto card.html and assert page title is 'Card'.","2852","Page title is ""Card""","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_never_contains_the_full_pan[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"Goto card.html and assert #messages is hidden on load.","2839","#messages panel is hidden on load","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","0","test_merge_windows_to_keep_runs[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[chromium]","tests.framework","2026-07-19","passed","2026-07-19","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1323","test_quarantined_failure_becomes_xfail_and_run_stays_green[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","825","test_optout_scoped_to_conftest_directory[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_retry_optout","",""
"","2930","test_clean_pass_prints_no_flaky_section[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","1","test_far_expiry_is_not_listed[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_candidate_evidence_links_incident_runs[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_merge_is_idempotent_per_run_id[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_repr_never_exposes_the_cvc[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","3","test_main_end_to_end[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_evaluate_gate[webkit-counts5-False-failures]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_release_after_ten_consecutive_xpass[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_marker_expiring_within_week_is_listed[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_evaluate_gate[chromium-counts0-True-passed]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"Test form validation: ZIP/postal code field left empty.","5510","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"Fill the card form and complete payment for the given card.","7516","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-19","passed","2026-07-19","Test3DSecureAuthenticationFlow","test_card","",""
"","982","test_inert_without_github_run_id[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_run_record","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[chromium]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_release_needs_the_full_streak[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2","test_parse_junit_sums_across_suites[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","5","test_candidate_evidence_links_incident_runs[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_fail_rate_below_threshold_is_quiet[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_release_needs_the_full_streak[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_main_fails_on_missing_report[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","5","test_main_passes_on_healthy_report[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","2865","test_clean_pass_prints_no_flaky_section[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","1","test_single_incident_is_not_enough[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","3922","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","1","test_candidate_includes_paste_ready_marker_with_computed_expiry[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2","test_creates_missing_log_and_allure_dirs[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_raises_for_unknown_app[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","2183","test_missing_reason_is_rejected[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","5664","test_xdist_controller_writes_exactly_one_complete_file[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_run_record","",""
"Test form validation: expiration date field left empty.","8233","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"Goto card.html and assert page title is 'Card'.","2548","Page title is ""Card""","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","2","test_main_end_to_end[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_main_passes_on_healthy_report[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_invalid_env_error_lists_valid_options[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"Goto card.html and assert Stripe iframe in #card-element.","3984","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","1","test_candidate_evidence_links_incident_runs[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2","test_currently_quarantined_test_is_never_proposed[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"Test form validation: CVC field left empty.","6470","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"","1653","test_clean_pass_prints_no_flaky_section[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","0","test_evaluate_gate[webkit-counts3-False-failures]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_main_usage_error_on_bad_args[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","0","test_corrupt_history_starts_fresh[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_raises_for_unknown_app[chromium]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","1357","test_unmarked_test_is_untouched[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","2","test_creates_missing_log_and_allure_dirs[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_main_passes_on_healthy_report[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","1","test_str_shows_only_last_four_digits[webkit-short-masks-everything]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","1","test_schema_mismatch_starts_fresh[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","5072","test_xdist_mirrors_step_summary_exactly_once[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_merge_windows_to_keep_runs[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_quarantine_demo_shielded_failure[firefox]","tests.framework","2026-07-19","skipped","2026-07-19","","test_quarantine_demo","",""
"Goto card.html and assert #submit/pay button is enabled.","2802","Pay button is enabled on load","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert status 200.","2666","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","3051","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","0","test_fail_rate_below_threshold_is_quiet[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1737","test_inert_without_github_run_id[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_run_record","",""
"Test form validation: ZIP/postal code field left empty.","6165","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"Fill the card form and complete payment for the given card.","7576","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-19","passed","2026-07-19","Test3DSecureAuthenticationFlow","test_card","",""
"","0","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-local]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","4","test_repr_masks_the_pan[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","1","test_missing_history_starts_fresh[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_docker_env_resolves_to_compose_service_hostname[firefox]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"Test form validation: invalid expiration date month.","5419","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"","1","test_str_shows_only_last_four_digits[firefox-no-spaces]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_demo","",""
"Goto card.html and assert Stripe iframe in #card-element.","4125","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","1416","test_quarantined_pass_is_recorded_as_xpass[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","1363","test_unmarked_test_is_untouched[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","1295","test_non_iso_expires_is_rejected[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","1","test_evaluate_gate[chromium-counts4-False-errors]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","1","test_trailing_fail_streak_is_regression_not_flake[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","1","test_evaluate_gate[chromium-counts6-False-skipped]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","1","test_failing_not_flaky_section_renders[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"Goto card.html and assert #card-errors is empty.","2798","#card-errors is empty on load","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestPageLoadAndInitialState","test_card","",""
"","2217","test_quarantined_failure_becomes_xfail_and_run_stays_green[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","1","test_evaluate_gate[chromium-counts2-False-all tests skipped]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_parse_junit_missing_file_raises[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"Test form validation: invalid card number.","2558","Form validation - invalid card format","tests.accept_a_payment","2026-07-19","passed","2026-07-19","TestCardFormValidation","test_card","",""
"","1535","test_expired_marker_aborts_the_run_naming_the_test[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","0","test_str_shows_only_last_four_digits[chromium-visa-grouped]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_repr_masks_the_pan[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_schema_mismatch_starts_fresh[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2037","test_unmarked_test_is_untouched[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-docker]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","1","test_repr_masks_the_pan[chromium]","tests.framework","2026-07-19","passed","2026-07-19","TestCardMasking","test_models","",""
"","0","test_evaluate_gate[firefox-counts3-False-failures]","tests.framework","2026-07-19","passed","2026-07-19","","test_junit_gate","",""
"","1","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-docker]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_demo","",""
"","938","test_expired_marker_aborts_the_run_naming_the_test[chromium]","tests.framework","2026-07-19","passed","2026-07-19","","test_quarantine","",""
"","0","test_clean_browser_shown_alongside_dirty_one[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","2126","test_demo_marker_bucketed_separately[firefox]","tests.framework","2026-07-19","passed","2026-07-19","","test_flaky_summary","",""
"","1","test_unknown_app_error_lists_registered_apps[webkit]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
"","1","test_far_expiry_is_not_listed[webkit]","tests.framework","2026-07-19","passed","2026-07-19","","test_flake_analysis","",""
"","0","test_docker_env_resolves_to_compose_service_hostname[chromium]","tests.framework","2026-07-19","passed","2026-07-19","TestGetBaseUrl","test_config","",""
