"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","test_docker_env_resolves_to_compose_service_hostname[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","0","test_str_shows_only_last_four_digits[firefox-amex-uneven]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Fill the card form and complete payment for the given card.","5576","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestSuccessfulPayment","test_card","",""
"","1","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-local]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","1","test_raises_for_unknown_app[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Test form validation: CVC field left empty.","5577","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert #submit/pay button is enabled.","2761","Pay button is enabled on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_shows_only_last_four_digits[webkit-short-masks-everything]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: invalid card number.","5773","Form validation - invalid card format","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","2","test_repr_masks_the_pan[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","1688","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_docker_env_resolves_to_compose_service_hostname[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert page title is 'Card'.","1146","Page title is ""Card""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","7789","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestSuccessfulPayment","test_card","",""
"Goto card.html and assert page title is 'Card'.","7162","Page title is ""Card""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_shows_only_last_four_digits[chromium-exactly-four-masks-everything]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: empty fields, invalid card number, expired date.","5265","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert Stripe iframe in #card-element.","1830","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_never_contains_the_full_pan[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Fill the card form and complete payment for the given card.","6513","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-04","passed","2026-07-04","Test3DSecureAuthenticationFlow","test_card","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","5466","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_shows_only_last_four_digits[chromium-amex-uneven]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","0","test_invalid_env_error_lists_valid_options[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","3","test_repr_never_exposes_the_cvc[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: ZIP/postal code field left empty.","5734","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Test form validation: invalid expiration date month.","5985","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert page title is 'Card'.","4303","Page title is ""Card""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_raises_for_invalid_environment[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert status 200.","4362","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert Stripe iframe in #card-element.","4954","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_docker_env_resolves_to_compose_service_hostname[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-local]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","0","test_repr_masks_the_pan[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","1","test_raises_for_invalid_environment[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Fill the card form and complete payment for the given card.","8697","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestSuccessfulPayment","test_card","",""
"","0","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-local]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #card-errors is empty.","6627","#card-errors is empty on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","3","test_str_shows_only_last_four_digits[chromium-visa-grouped]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Fill the card form and complete payment for the given card.","7407","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-04","passed","2026-07-04","Test3DSecureAuthenticationFlow","test_card","",""
"Goto card.html and assert #card-errors is empty.","5513","#card-errors is empty on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","4","test_raises_for_unknown_app[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Test form validation: ZIP/postal code field left empty.","5988","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert status 200.","1298","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_never_contains_the_full_pan[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","2","test_unknown_app_error_lists_registered_apps[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-docker]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","1","test_str_shows_only_last_four_digits[webkit-visa-grouped]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","6","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: CVC field left empty.","8073","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","5","test_unknown_app_error_lists_registered_apps[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #messages is hidden on load.","3530","#messages panel is hidden on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"Test form validation: ZIP/postal code field left empty.","4501","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","1","test_str_shows_only_last_four_digits[chromium-short-masks-everything]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","3","test_str_shows_only_last_four_digits[webkit-amex-uneven]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Goto card.html and assert status 200.","898","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"Test form validation: expiration date field left empty.","6240","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","0","test_invalid_env_error_lists_valid_options[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Test form validation: invalid card number.","6076","Form validation - invalid card format","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","0","test_raises_for_invalid_environment[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Test form validation: expiration date field left empty.","5162","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","2","test_str_shows_only_last_four_digits[webkit-no-spaces]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Fill the card form and complete payment for the given card.","7326","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestSuccessfulPayment","test_card","",""
"Test form validation: empty fields, invalid card number, expired date.","8182","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert #card-errors is empty.","4961","#card-errors is empty on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","6887","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #messages is hidden on load.","1699","#messages panel is hidden on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
