"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_invalid_env_error_lists_valid_options[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","1","test_raises_for_invalid_environment[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","1","test_creates_missing_log_and_allure_dirs[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1603","test_summary_mirrored_to_github_step_summary[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","9427","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"","1522","test_flaky_demo_marker_stays_retry_eligible[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"","1","test_raises_for_unknown_app[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","5","test_str_shows_only_last_four_digits[firefox-visa-grouped]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","0","test_repr_never_exposes_the_cvc[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Test form validation: CVC field left empty.","5459","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","1","test_str_shows_only_last_four_digits[firefox-no-spaces]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","0","test_unlinks_symlinked_file_without_deleting_its_target[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","4","test_unknown_app_error_lists_registered_apps[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","1","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_demo","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_demo","",""
"","0","test_str_shows_only_last_four_digits[webkit-amex-uneven]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Goto card.html and assert #card-errors is empty.","3358","#card-errors is empty on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","4568","test_xdist_forwards_rerun_reports[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"Goto card.html and assert status 200.","4979","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1123","test_flaky_demo_marker_stays_retry_eligible[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"","1","test_str_shows_only_last_four_digits[webkit-visa-grouped]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Goto card.html and assert #submit/pay button is enabled.","1047","Pay button is enabled on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","4332","test_xdist_mirrors_step_summary_exactly_once[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","1761","test_clean_pass_prints_no_flaky_section[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","6","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-docker]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","0","test_creates_missing_log_and_allure_dirs[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","4036","test_xdist_forwards_rerun_reports[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","1635","test_demo_marker_bucketed_separately[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","1413","test_flaky_demo_marker_stays_retry_eligible[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"Test form validation: empty fields, invalid card number, expired date.","6000","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"Test form validation: CVC field left empty.","5720","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"Fill the card form and complete payment for the given card.","4407","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"Test form validation: expiration date field left empty.","6214","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","1549","test_optout_scoped_to_conftest_directory[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","7920","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"","3","test_docker_env_resolves_to_compose_service_hostname[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","4","test_str_shows_only_last_four_digits[chromium-visa-grouped]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Test form validation: expiration date field left empty.","5960","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_demo","",""
"","1652","test_clean_pass_prints_no_flaky_section[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"Fill the card form and complete payment for the given card.","12585","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-06","passed","2026-07-06","Test3DSecureAuthenticationFlow","test_card","",""
"","1","test_str_shows_only_last_four_digits[chromium-no-spaces]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1457","test_summary_mirrored_to_github_step_summary[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","0","test_repr_masks_the_pan[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1203","test_optout_scoped_to_conftest_directory[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"Goto card.html and assert status 200.","4830","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"Test form validation: ZIP/postal code field left empty.","5939","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","2882","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_shows_only_last_four_digits[webkit-short-masks-everything]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Test form validation: invalid expiration date month.","6635","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_removes_regular_files_and_subdirs_from_log_dir[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_repr_masks_the_pan[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1944","test_fail_then_fail_lands_in_failed_after_retry[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","1727","test_fail_then_pass_is_counted_flaky[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","1686","test_clean_pass_prints_no_flaky_section[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","1824","test_framework_items_never_rerun[webkit]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"Goto card.html and assert Stripe iframe in #card-element.","3724","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_str_shows_only_last_four_digits[webkit-exactly-four-masks-everything]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","4","test_str_shows_only_last_four_digits[firefox-short-masks-everything]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","5626","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_shows_only_last_four_digits[chromium-exactly-four-masks-everything]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1","test_raises_for_invalid_environment[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"Goto card.html and assert page title is 'Card'.","2027","Page title is ""Card""","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"Fill the card form and complete payment for the given card.","7365","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"","0","test_unknown_app_error_lists_registered_apps[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","3","test_repr_keeps_non_sensitive_fields_readable[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Test form validation: invalid expiration date month.","4252","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"Test form validation: invalid card number.","6173","Form validation - invalid card format","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","1","test_removes_regular_files_and_subdirs_from_log_dir[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-local]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #messages is hidden on load.","5387","#messages panel is hidden on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1588","test_demo_marker_bucketed_separately[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","0","test_str_never_contains_the_full_pan[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Fill the card form and complete payment for the given card.","8552","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"","1","test_unknown_app_error_lists_registered_apps[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","0","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-local]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","3","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-docker]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"Test form validation: ZIP/postal code field left empty.","6660","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","1","test_unlinks_symlinked_file_without_deleting_its_target[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Fill the card form and complete payment for the given card.","11561","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-06","passed","2026-07-06","Test3DSecureAuthenticationFlow","test_card","",""
"","1562","test_demo_marker_bucketed_separately[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"Goto card.html and assert Stripe iframe in #card-element.","2355","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1488","test_framework_items_never_rerun[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","4772","test_xdist_mirrors_step_summary_exactly_once[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"Goto card.html and assert #card-errors is empty.","3315","#card-errors is empty on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"Test form validation: empty fields, invalid card number, expired date.","2503","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","3987","test_xdist_mirrors_step_summary_exactly_once[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert Stripe iframe in #card-element.","3797","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1","test_unlinks_symlinked_file_without_deleting_its_target[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","4676","test_xdist_forwards_rerun_reports[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"Fill the card form and complete payment for the given card.","4790","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"Fill the card form and complete payment for the given card.","8641","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"Test form validation: invalid card number.","5981","Form validation - invalid card format","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","21","test_raises_for_unknown_app[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","0","test_repr_masks_the_pan[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1","test_raises_for_unknown_app[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","0","test_str_shows_only_last_four_digits[webkit-no-spaces]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","4","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","5203","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1","test_raises_for_invalid_environment[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","1770","test_fail_then_pass_is_counted_flaky[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","8240","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"Goto card.html and assert #card-errors is empty.","4108","#card-errors is empty on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","0","test_repr_never_exposes_the_cvc[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","0","test_invalid_env_error_lists_valid_options[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"Test form validation: invalid expiration date month.","5280","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","2143","test_fail_then_fail_lands_in_failed_after_retry[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"Goto card.html and assert #messages is hidden on load.","3225","#messages panel is hidden on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_never_contains_the_full_pan[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1709","test_summary_mirrored_to_github_step_summary[firefox]","tests.framework","2026-07-06","passed","2026-07-06","","test_flaky_summary","",""
"Goto card.html and assert page title is 'Card'.","4132","Page title is ""Card""","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_shows_only_last_four_digits[chromium-short-masks-everything]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1534","test_optout_scoped_to_conftest_directory[chromium]","tests.framework","2026-07-06","passed","2026-07-06","","test_retry_optout","",""
"","1","test_creates_missing_log_and_allure_dirs[webkit]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert #messages is hidden on load.","9152","#messages panel is hidden on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","1","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-local]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
"","0","test_empties_allure_results_dir_contents_but_keeps_directory[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Fill the card form and complete payment for the given card.","8691","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-06","passed","2026-07-06","Test3DSecureAuthenticationFlow","test_card","",""
"Fill the card form and complete payment for the given card.","4250","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestSuccessfulPayment","test_card","",""
"Test form validation: CVC field left empty.","4196","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","8","test_str_shows_only_last_four_digits[firefox-amex-uneven]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1","test_str_shows_only_last_four_digits[chromium-amex-uneven]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert status 200.","1134","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","7","test_removes_regular_files_and_subdirs_from_log_dir[firefox]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Test form validation: expiration date field left empty.","4718","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestCardFormValidation","test_card","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[chromium]","tests.framework","2026-07-06","passed","2026-07-06","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert #submit/pay button is enabled.","4064","Pay button is enabled on load","tests.accept_a_payment","2026-07-06","passed","2026-07-06","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_shows_only_last_four_digits[firefox-exactly-four-masks-everything]","tests.framework","2026-07-06","passed","2026-07-06","TestCardMasking","test_models","",""
"","0","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-docker]","tests.framework","2026-07-06","passed","2026-07-06","TestGetBaseUrl","test_config","",""
