"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_single_incident_is_not_enough[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_str_shows_only_last_four_digits[firefox-short-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_str_shows_only_last_four_digits[webkit-no-spaces]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_str_shows_only_last_four_digits[firefox-no-spaces]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_corrupt_history_starts_fresh[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","4","test_creates_missing_log_and_allure_dirs[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","2","test_str_shows_only_last_four_digits[webkit-exactly-four-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","6","test_release_needs_the_full_streak[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: empty fields, invalid card number, expired date.","6492","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1914","test_unmarked_test_is_untouched[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1850","test_missing_reason_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","4","test_release_needs_the_full_streak[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","4","test_currently_quarantined_test_is_never_proposed[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1152","test_optout_scoped_to_conftest_directory[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","4075","test_xdist_forwards_rerun_reports[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_fail_rate_below_threshold_is_quiet[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1605","test_summary_mirrored_to_github_step_summary[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1","test_merge_appends_new_run[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1230","test_reruns_counted_with_final_pass[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","1405","test_flaky_demo_marker_stays_retry_eligible[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","15","test_candidate_includes_paste_ready_marker_with_computed_expiry[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1685","test_summary_mirrored_to_github_step_summary[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_expiring_section_renders[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3","test_unlinks_symlinked_file_without_deleting_its_target[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_far_expiry_is_not_listed[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert status 200.","1233","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","2171","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1682","test_optout_scoped_to_conftest_directory[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"Test form validation: invalid expiration date month.","4333","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"Test form validation: invalid expiration date month.","4120","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","0","test_failing_not_flaky_section_renders[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","912","test_quarantined_entry_carries_flag_and_expires[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","5139","test_xdist_forwards_rerun_reports[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_str_shows_only_last_four_digits[chromium-visa-grouped]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_str_shows_only_last_four_digits[firefox-amex-uneven]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1889","test_missing_reason_is_rejected[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","3","test_raises_for_invalid_environment[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Fill the card form and complete payment for the given card.","6571","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-09","passed","2026-07-09","Test3DSecureAuthenticationFlow","test_card","",""
"Test form validation: invalid expiration date month.","4488","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1111","test_quarantined_pass_is_recorded_as_xpass[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Fill the card form and complete payment for the given card.","6995","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-09","passed","2026-07-09","Test3DSecureAuthenticationFlow","test_card","",""
"Fill the card form and complete payment for the given card.","5508","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-09","passed","2026-07-09","Test3DSecureAuthenticationFlow","test_card","",""
"Test form validation: expiration date field left empty.","5282","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","8233","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","0","test_missing_history_starts_fresh[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_repr_never_exposes_the_cvc[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","4","test_two_recent_incidents_propose_quarantine[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","5340","test_xdist_mirrors_step_summary_exactly_once[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","2","test_two_recent_incidents_propose_quarantine[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2901","test_clean_pass_prints_no_flaky_section[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","4","test_marker_expiring_within_week_is_listed[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","5310","test_xdist_forwards_rerun_reports[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_unlinks_symlinked_dir_without_deleting_its_target[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Fill the card form and complete payment for the given card.","8216","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","0","test_raises_for_unknown_app[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","0","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-local]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1","test_merge_windows_to_keep_runs[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","3247","test_xdist_mirrors_step_summary_exactly_once[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1421","test_flaky_demo_marker_stays_retry_eligible[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","2029","test_fail_then_fail_lands_in_failed_after_retry[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_quarantine_demo_shielded_failure[firefox]","tests.framework","2026-07-09","skipped","2026-07-09","","test_quarantine_demo","",""
"","0","test_quarantine_demo_shielded_failure[webkit]","tests.framework","2026-07-09","skipped","2026-07-09","","test_quarantine_demo","",""
"","1","test_stale_incidents_self_clean[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_repr_keeps_non_sensitive_fields_readable[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_str_shows_only_last_four_digits[firefox-exactly-four-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_candidate_evidence_links_incident_runs[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","4","test_main_end_to_end[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Fill the card form and complete payment for the given card.","4891","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","10","test_clean_browser_shown_alongside_dirty_one[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3","test_trailing_fail_streak_is_regression_not_flake[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_raises_for_unknown_app[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Test form validation: expiration date field left empty.","3665","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-local]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","2239","test_fail_then_fail_lands_in_failed_after_retry[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Fill the card form and complete payment for the given card.","7525","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","11","test_merge_appends_new_run[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","2270","test_fail_then_pass_is_counted_flaky[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Goto card.html and assert #card-errors is empty.","1793","#card-errors is empty on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_candidate_evidence_links_incident_runs[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-docker]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","0","test_unlinks_symlinked_dir_without_deleting_its_target[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","8","test_str_shows_only_last_four_digits[firefox-visa-grouped]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_repr_masks_the_pan[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","7043","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","1","test_schema_mismatch_starts_fresh[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_str_shows_only_last_four_digits[webkit-amex-uneven]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","6","test_merge_is_idempotent_per_run_id[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2","test_removes_regular_files_and_subdirs_from_log_dir[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","2133","test_quarantined_pass_is_recorded_as_xpass[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1861","test_fail_then_fail_lands_in_failed_after_retry[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","7","test_clean_browser_shown_alongside_dirty_one[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_release_needs_the_full_streak[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_release_requires_every_browser_clean[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: expiration date field left empty.","6133","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","0","test_str_shows_only_last_four_digits[chromium-amex-uneven]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_healthy_report_says_so_explicitly[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_str_never_contains_the_full_pan[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1545","test_clean_pass_prints_no_flaky_section[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-local]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #messages is hidden on load.","4376","#messages panel is hidden on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Test form validation: invalid card number.","4600","Form validation - invalid card format","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","6","test_schema_mismatch_starts_fresh[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1521","test_quarantined_entry_carries_flag_and_expires[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","2228","test_expired_marker_aborts_the_run_naming_the_test[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Goto card.html and assert Stripe iframe in #card-element.","2323","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","3","test_stale_incidents_self_clean[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2","test_release_after_ten_consecutive_xpass[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_creates_missing_log_and_allure_dirs[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_repr_never_exposes_the_cvc[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","3116","test_xdist_controller_writes_exactly_one_complete_file[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","1688","test_demo_marker_bucketed_separately[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-docker]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","6","test_main_end_to_end[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert #submit/pay button is enabled.","4473","Pay button is enabled on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert page title is 'Card'.","1038","Page title is ""Card""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #submit/pay button is enabled.","4883","Pay button is enabled on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_corrupt_history_starts_fresh[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_candidate_evidence_links_incident_runs[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_fail_rate_branch_proposes[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3","test_trailing_fail_streak_is_regression_not_flake[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_quarantine_demo_shielded_failure[chromium]","tests.framework","2026-07-09","skipped","2026-07-09","","test_quarantine_demo","",""
"","1","test_str_shows_only_last_four_digits[chromium-short-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_expiring_section_renders[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: ZIP/postal code field left empty.","11779","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1370","test_quarantined_entry_carries_flag_and_expires[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","5","test_single_incident_is_not_enough[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1183","test_missing_expires_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_str_shows_only_last_four_digits[webkit-visa-grouped]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_fail_rate_branch_proposes[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_marker_expiring_within_week_is_listed[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2433","test_non_iso_expires_is_rejected[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Goto card.html and assert #card-errors is empty.","3166","#card-errors is empty on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Test form validation: empty fields, invalid card number, expired date.","12577","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","0","test_merge_is_idempotent_per_run_id[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_removes_regular_files_and_subdirs_from_log_dir[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_candidate_includes_paste_ready_marker_with_computed_expiry[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","6061","test_xdist_mirrors_step_summary_exactly_once[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","6","test_trailing_fail_streak_is_regression_not_flake[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_repr_masks_the_pan[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","2341","test_fail_then_pass_is_counted_flaky[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1821","test_expired_marker_aborts_the_run_naming_the_test[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Test form validation: invalid card number.","5525","Form validation - invalid card format","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","0","test_repr_keeps_non_sensitive_fields_readable[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1336","test_inert_without_github_run_id[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","0","test_merge_windows_to_keep_runs[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3448","test_xdist_controller_writes_exactly_one_complete_file[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","1648","test_missing_expires_is_rejected[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_fail_rate_branch_proposes[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_release_after_ten_consecutive_xpass[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2384","test_non_iso_expires_is_rejected[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","2485","test_framework_items_never_rerun[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","1643","test_quarantined_failure_becomes_xfail_and_run_stays_green[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_docker_env_resolves_to_compose_service_hostname[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1362","test_flaky_demo_marker_stays_retry_eligible[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","1687","test_quarantined_failure_becomes_xfail_and_run_stays_green[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","0","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-docker]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","2","test_creates_missing_log_and_allure_dirs[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_merge_appends_new_run[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert page title is 'Card'.","2628","Page title is ""Card""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_release_requires_every_browser_clean[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1633","test_quarantined_failure_becomes_xfail_and_run_stays_green[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Goto card.html and assert status 200.","2870","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_unknown_app_error_lists_registered_apps[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Goto card.html and assert status 200.","4029","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1853","test_reruns_counted_with_final_pass[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","12","test_fail_rate_below_threshold_is_quiet[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_raises_for_invalid_environment[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
