"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_candidate_evidence_links_incident_runs[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","3074","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","966","test_optout_scoped_to_conftest_directory[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"Test form validation: invalid expiration date month.","4797","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","1444","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","2369","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","2305","test_quarantined_failure_becomes_xfail_and_run_stays_green[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Goto card.html and assert status 200.","1019","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_str_never_contains_the_full_pan[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1637","test_summary_mirrored_to_github_step_summary[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","807","test_reruns_counted_with_final_pass[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","1643","test_quarantined_failure_becomes_xfail_and_run_stays_green[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","0","test_fail_rate_below_threshold_is_quiet[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_expiring_section_renders[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_fail_rate_branch_proposes[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1878","test_missing_expires_is_rejected[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_release_needs_the_full_streak[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","7","test_main_end_to_end[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_failing_not_flaky_section_renders[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","5","test_removes_regular_files_and_subdirs_from_log_dir[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","6467","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","1454","test_framework_items_never_rerun[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","0","test_str_shows_only_last_four_digits[webkit-exactly-four-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1456","test_quarantined_pass_is_recorded_as_xpass[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1013","test_quarantined_failure_becomes_xfail_and_run_stays_green[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Fill the card form and complete payment for the given card.","5163","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-09","passed","2026-07-09","Test3DSecureAuthenticationFlow","test_card","",""
"","6","test_repr_never_exposes_the_cvc[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-local]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Test form validation: invalid card number.","4361","Form validation - invalid card format","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_str_shows_only_last_four_digits[webkit-no-spaces]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1477","test_demo_marker_bucketed_separately[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Goto card.html and assert #submit/pay button is enabled.","5558","Pay button is enabled on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_healthy_report_says_so_explicitly[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_str_shows_only_last_four_digits[firefox-amex-uneven]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","4","test_clean_browser_shown_alongside_dirty_one[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1516","test_inert_without_github_run_id[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","2","test_empties_allure_results_dir_contents_but_keeps_directory[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_repr_masks_the_pan[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_far_expiry_is_not_listed[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_currently_quarantined_test_is_never_proposed[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3","test_candidate_evidence_links_incident_runs[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_merge_appends_new_run[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_empties_allure_results_dir_contents_but_keeps_directory[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","14","test_marker_expiring_within_week_is_listed[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: CVC field left empty.","3464","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_demo","",""
"","4961","test_xdist_forwards_rerun_reports[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","2372","test_clean_pass_prints_no_flaky_section[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_merge_appends_new_run[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","0","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_demo","",""
"","1916","test_fail_then_pass_is_counted_flaky[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_raises_for_invalid_environment[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","4","test_removes_regular_files_and_subdirs_from_log_dir[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert Stripe iframe in #card-element.","3428","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_corrupt_history_starts_fresh[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","6","test_corrupt_history_starts_fresh[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3259","test_clean_pass_prints_no_flaky_section[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1626","test_fail_then_pass_is_counted_flaky[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Goto card.html and assert #card-errors is empty.","2450","#card-errors is empty on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1481","test_outcomes_and_run_metadata_recorded[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","5292","test_xdist_mirrors_step_summary_exactly_once[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1","test_str_shows_only_last_four_digits[firefox-exactly-four-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_repr_keeps_non_sensitive_fields_readable[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1887","test_missing_expires_is_rejected[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Goto card.html and assert #submit/pay button is enabled.","4734","Pay button is enabled on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1310","test_missing_expires_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-docker]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1","test_creates_missing_log_and_allure_dirs[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","0","test_schema_mismatch_starts_fresh[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Goto card.html and assert #card-errors is empty.","2516","#card-errors is empty on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","3","test_missing_history_starts_fresh[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_release_requires_every_browser_clean[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-local]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1","test_unlinks_symlinked_dir_without_deleting_its_target[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Fill the card form and complete payment for the given card.","7437","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-09","passed","2026-07-09","Test3DSecureAuthenticationFlow","test_card","",""
"","1086","test_expired_marker_aborts_the_run_naming_the_test[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1","test_removes_regular_files_and_subdirs_from_log_dir[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","10","test_invalid_env_error_lists_valid_options[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","0","test_returns_correct_url_for_every_registered_combination[firefox-acceptapayment-docker]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1774","test_demo_marker_bucketed_separately[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Fill the card form and complete payment for the given card.","5835","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","0","test_fail_rate_branch_proposes[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_fail_rate_below_threshold_is_quiet[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Intentionally fails its first attempt with a Playwright TimeoutError and passes on the retry. Demonstrates the CI retry policy and pass-on-retry reporting; it is not a test of the application. Skips locally, where retries are disabled (--reruns=0).","5","Flaky retry demo — deterministic fail-then-pass","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_demo","",""
"","0","test_release_after_ten_consecutive_xpass[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_raises_for_unknown_app[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Fill the card form and complete payment for the given card.","5047","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"Goto card.html and assert page title is 'Card'.","1202","Page title is ""Card""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #submit/pay button is enabled.","2974","Pay button is enabled on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_shows_only_last_four_digits[firefox-visa-grouped]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1342","test_inert_without_github_run_id[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","1","test_fail_rate_branch_proposes[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_unlinks_symlinked_file_without_deleting_its_target[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1","test_raises_for_unknown_app[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1","test_single_incident_is_not_enough[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1914","test_expired_marker_aborts_the_run_naming_the_test[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","10","test_two_recent_incidents_propose_quarantine[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_missing_history_starts_fresh[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_expiring_section_renders[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_str_never_contains_the_full_pan[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_raises_for_invalid_environment[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Test form validation: CVC field left empty.","4124","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1296","test_unmarked_test_is_untouched[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","0","test_docker_env_resolves_to_compose_service_hostname[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Fill the card form and complete payment for the given card.","5721","Fill the card form and complete payment for the given card with 3DS authentication","tests.accept_a_payment","2026-07-09","passed","2026-07-09","Test3DSecureAuthenticationFlow","test_card","",""
"","1643","test_clean_pass_prints_no_flaky_section[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1772","test_summary_mirrored_to_github_step_summary[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Goto card.html and assert #card-errors is empty.","2754","#card-errors is empty on load","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","1","test_far_expiry_is_not_listed[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_release_needs_the_full_streak[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_unknown_app_error_lists_registered_apps[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Test form validation: ZIP/postal code field left empty.","5280","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1","test_fail_rate_below_threshold_is_quiet[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1042","test_unmarked_test_is_untouched[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1297","test_non_iso_expires_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Under xdist the worker that saw the rerun must not also write the file.

    ``pytest_terminal_summary`` runs on workers too — their terminal output
    is discarded, but a file append is not. Only the controller may mirror.
    ","4447","test_xdist_mirrors_step_summary_exactly_once[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","0","test_str_shows_only_last_four_digits[firefox-short-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_release_after_ten_consecutive_xpass[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_merge_is_idempotent_per_run_id[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-docker]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1918","test_unmarked_test_is_untouched[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","0","test_currently_quarantined_test_is_never_proposed[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_empties_allure_results_dir_contents_but_keeps_directory[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"Goto card.html and assert status 200.","864","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","0","test_stale_incidents_self_clean[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3","test_creates_missing_log_and_allure_dirs[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCleanAndCreateLogDirs","test_log_helpers","",""
"","1530","test_missing_reason_is_rejected[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","0","test_repr_never_exposes_the_cvc[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","3470","test_xdist_controller_writes_exactly_one_complete_file[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","0","test_raises_for_invalid_environment[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"Test form validation: ZIP/postal code field left empty.","11119","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","3","test_release_needs_the_full_streak[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","2371","test_optout_scoped_to_conftest_directory[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","0","test_repr_never_exposes_the_cvc[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1990","test_flaky_demo_marker_stays_retry_eligible[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","2278","test_demo_marker_bucketed_separately[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"Test form validation: invalid card number.","6249","Form validation - invalid card format","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","1","test_invalid_env_error_lists_valid_options[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","2","test_str_shows_only_last_four_digits[webkit-visa-grouped]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","715","test_inert_without_github_run_id[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","0","test_str_shows_only_last_four_digits[firefox-no-spaces]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","2103","test_quarantined_pass_is_recorded_as_xpass[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"","1197","test_framework_items_never_rerun[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","1","test_merge_appends_new_run[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_str_shows_only_last_four_digits[chromium-exactly-four-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","3040","test_xdist_controller_writes_exactly_one_complete_file[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","5077","test_xdist_forwards_rerun_reports[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flaky_summary","",""
"","1504","test_reruns_counted_with_final_pass[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","1023","test_flaky_demo_marker_stays_retry_eligible[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","0","test_merge_windows_to_keep_runs[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","5","test_missing_history_starts_fresh[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_str_never_contains_the_full_pan[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","2","test_repr_masks_the_pan[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","0","test_failing_not_flaky_section_renders[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_two_recent_incidents_propose_quarantine[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","3","test_unknown_app_error_lists_registered_apps[webkit]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","0","test_str_shows_only_last_four_digits[chromium-no-spaces]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1","test_single_incident_is_not_enough[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"Test form validation: expiration date field left empty.","5803","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"","14","test_currently_quarantined_test_is_never_proposed[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","0","test_unknown_app_error_lists_registered_apps[firefox]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1385","test_quarantined_entry_carries_flag_and_expires[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"","1131","test_missing_reason_is_rejected[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Fill the card form and complete payment for the given card.","6817","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","0","test_str_shows_only_last_four_digits[webkit-short-masks-everything]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"","1250","test_optout_scoped_to_conftest_directory[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_retry_optout","",""
"","0","test_raises_for_unknown_app[chromium]","tests.framework","2026-07-09","passed","2026-07-09","TestGetBaseUrl","test_config","",""
"","1760","test_outcomes_and_run_metadata_recorded[webkit]","tests.framework","2026-07-09","passed","2026-07-09","","test_run_record","",""
"Goto card.html and assert page title is 'Card'.","3444","Page title is ""Card""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
"","4","test_main_end_to_end[chromium]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1268","test_missing_reason_is_rejected[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_quarantine","",""
"Fill the card form and complete payment for the given card.","4358","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestSuccessfulPayment","test_card","",""
"","0","test_marker_expiring_within_week_is_listed[firefox]","tests.framework","2026-07-09","passed","2026-07-09","","test_flake_analysis","",""
"","1","test_str_shows_only_last_four_digits[webkit-amex-uneven]","tests.framework","2026-07-09","passed","2026-07-09","TestCardMasking","test_models","",""
"Test form validation: ZIP/postal code field left empty.","7996","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestCardFormValidation","test_card","",""
"Goto card.html and assert page title is 'Card'.","5154","Page title is ""Card""","tests.accept_a_payment","2026-07-09","passed","2026-07-09","TestPageLoadAndInitialState","test_card","",""
