"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Goto card.html and assert status 200.","3999","Navigates directly to card.html and returns 200","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","12","test_unknown_app_error_lists_registered_apps[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","1","test_str_shows_only_last_four_digits[webkit-amex-uneven]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: ZIP/postal code field left empty.","4838","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Fill the card form and complete payment for the given card.","6220","Fill the card form and complete payment for the given card","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestSuccessfulPayment","test_card","",""
"","2","test_unknown_app_error_lists_registered_apps[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Test form validation: expiration date field left empty.","6349","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert page title is 'Card'.","4018","Page title is ""Card""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-local]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #messages is hidden on load.","3014","#messages panel is hidden on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"Test form validation: ZIP/postal code field left empty.","6324","Form validation - incomplete ZIP code","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","0","test_docker_env_resolves_to_compose_service_hostname[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","1","test_invalid_env_error_lists_valid_options[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert #name input value is 'Jenny Rosen'.","5449","Name input is pre-filled with ""Jenny Rosen""","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_str_never_contains_the_full_pan[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: invalid card number.","7060","Form validation - invalid card format","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","0","test_returns_correct_url_for_every_registered_combination[chromium-acceptapayment-docker]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Goto card.html and assert Stripe iframe in #card-element.","5674","Stripe card element iframe is mounted within #card-element","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","10145","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestSuccessfulPayment","test_card","",""
"Test form validation: CVC field left empty.","7260","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","5","test_str_shows_only_last_four_digits[chromium-short-masks-everything]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","0","test_raises_for_invalid_environment[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","1","test_raises_for_invalid_environment[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","0","test_repr_masks_the_pan[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","8","test_str_shows_only_last_four_digits[webkit-no-spaces]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","2","test_str_shows_only_last_four_digits[firefox-amex-uneven]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","1","test_returns_correct_url_for_every_registered_combination[webkit-acceptapayment-docker]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"","0","test_repr_masks_the_pan[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: empty fields, invalid card number, expired date.","6092","Form validation - empty fields, invalid card format, expired date","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Test form validation: expiration date field left empty.","5630","Form validation - incomplete expiration date","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert #card-errors is empty.","2652","#card-errors is empty on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"Goto card.html and assert #submit/pay button is enabled.","3874","Pay button is enabled on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"
        After successful payment, payment intent ID appears as a link to the Stripe dashboard.
        ","7810","Payment Intent ID appears as a dashboard link in #messages after successful payment","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestSuccessfulPayment","test_card","",""
"","5","test_str_never_contains_the_full_pan[webkit]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","0","test_str_shows_only_last_four_digits[firefox-visa-grouped]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"","2","test_invalid_env_error_lists_valid_options[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestGetBaseUrl","test_config","",""
"Test form validation: CVC field left empty.","6461","Form validation - incomplete CVC","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"","11","test_str_never_contains_the_full_pan[chromium]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Goto card.html and assert #submit/pay button is enabled.","4867","Pay button is enabled on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","0","test_repr_keeps_non_sensitive_fields_readable[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
"Test form validation: invalid expiration date month.","6345","Form validation - invalid expiration date month","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestCardFormValidation","test_card","",""
"Goto card.html and assert #messages is hidden on load.","5499","#messages panel is hidden on load","tests.accept_a_payment","2026-07-04","passed","2026-07-04","TestPageLoadAndInitialState","test_card","",""
"","1","test_repr_never_exposes_the_cvc[firefox]","tests.framework","2026-07-04","passed","2026-07-04","TestCardMasking","test_models","",""
